médico,7,2,53
méjico,0,7,0
mérito,1,1,2
método,0,2,4
méxico,0,0,1
mírame,0,1,0
mísero,1,0,3
música,3,0,2
nacida,0,1,0
nacido,3,5,0
nación,1,11,1
nadaba,4,0,0
nalgas,0,0,1
nardún,0,0,2
navaja,2,0,0
navíos,0,0,1
necios,0,0,1
negaba,1,0,0
negara,0,1,0
negras,6,5,11
negros,7,7,15
nervio,0,1,0
nevaba,0,1,0
niegue,0,1,0
nietos,7,0,0
nieves,0,1,0
ninfas,0,1,0
ningún,1,9,16
nobles,0,6,1
noches,10,13,33
noción,0,3,1
nombra,0,2,0
nombre,14,41,34
nombró,0,0,4
normal,1,0,1
normas,0,1,0
notaba,0,1,0
notado,0,1,0
notara,1,1,0
notase,0,0,1
novato,1,0,0
novela,0,1,4
novios,1,0,0
nuevas,4,5,3
nuevos,1,3,3
nuncio,2,0,0
néctar,0,1,0
núcleo,0,2,0
número,1,5,5
obispo,0,4,0
objeto,3,9,4
obliga,0,2,0
obligó,0,1,2
obraba,0,1,1
obrado,0,0,1
obrase,0,0,1
ochavo,0,1,0
octavo,0,1,0
oculta,3,4,2
oculte,0,1,0
oculto,1,4,1
oculté,0,0,1
ocultó,0,0,2
ocupan,0,1,0
ocupar,1,3,0
ocupes,0,0,1
ocurra,0,0,5
ocurre,0,2,2
océano,0,1,0
odiaba,2,1,0
odiado,1,0,0
odiará,0,1,0
odiosa,1,0,0
odioso,0,0,2
ofensa,0,1,0
oficio,13,1,5
ofrece,0,1,0
ofrecí,0,0,1
ojazos,2,2,0
ojeada,0,2,0
oleada,1,0,0
oleaje,2,1,1
olerla,0,0,1
olfato,0,2,2
olvida,2,4,3
olvide,0,1,1
olvido,1,0,0
olvidé,0,0,3
olvidó,0,1,0
ondear,1,0,0
oponía,1,1,0
ordena,0,1,1
ordené,0,0,1
ordenó,0,0,16
orduña,0,1,0
orejas,0,2,2
orgías,1,0,1
origen,0,1,6
orilla,2,0,4
orlada,0,1,0
osadía,0,2,0
oscura,2,2,0
oscuro,5,1,0
osmaní,0,0,1
otorga,0,0,1
otorgó,0,0,3
ovejas,1,0,1
oviedo,0,2,0
oyendo,2,5,3
oyeron,0,1,2
padres,3,9,4
paella,4,0,0
pagaré,1,1,0
palcos,3,0,0
paliza,1,1,2
palmas,1,0,0
palmos,2,1,0
paloma,0,1,1
parado,0,0,2
paraje,0,0,1
pardos,1,0,0
parece,9,21,5
pareja,6,3,1
parque,0,1,0
partes,8,10,9
partir,2,5,8
partió,0,1,3
partía,1,0,1
pasaba,16,8,1
pasada,1,5,1
pasado,15,13,14
pasara,0,1,0
pasará,0,1,1
pasase,0,0,1
pasear,0,1,0
paseos,0,2,1
pasiva,0,2,0
pasión,5,32,8
pastas,0,0,1
pastel,0,0,1
pastor,0,0,1
pasóse,0,2,0
patada,2,2,0
patios,0,1,0
patria,0,5,0
patrón,14,1,0
payaso,1,0,0
países,0,2,8
pecado,2,6,1
pechos,2,3,2
pedazo,4,3,5
pedido,0,0,1
pediré,0,0,1
pedían,2,0,0
pegaba,1,0,0
pegada,0,1,0
pegara,0,0,1
pegues,0,0,2
pelada,1,0,0
pelado,0,1,0
pelaje,1,0,0
peleón,1,0,0
pellas,0,2,0
pelota,1,0,3
peluca,1,0,1
pendía,2,1,1
penoso,2,0,0
pensad,0,0,1
pensar,9,15,11
peores,0,1,2
pepeta,4,0,0
pepita,0,122,0
perder,1,3,8
perdió,3,4,1
perdía,2,3,0
perdón,5,4,2
pereza,1,0,0
perfil,1,2,0
perlas,0,0,10
perras,0,0,13
perros,4,2,2
persas,0,0,4
persia,0,0,3
pesaba,2,0,3
pesada,3,3,0
pesado,2,7,2
pesará,0,0,1
pescar,1,0,2
pesque,0,0,1
pestes,0,2,0
petaca,0,1,0
petate,2,0,0
pianos,2,0,0
picuda,0,1,0
piedad,0,2,7
piedra,2,1,9
piensa,0,6,3
piense,2,2,0
pienso,1,1,0
pierda,0,2,0
pierde,0,1,0
pierna,4,4,2
piezas,3,0,1
pillos,1,0,0
pincel,0,3,0
pintas,1,0,0
pintor,0,1,0
pisara,0,1,0
pistón,2,0,0
placer,1,11,8
planas,1,0,0
planes,0,2,0
planos,0,0,2
planta,0,0,1
platos,0,4,0
plauto,0,0,1
playas,2,0,0
plazas,0,0,1
plazca,0,1,1
plegar,1,0,0
pliego,0,1,0
plumas,3,0,1
plural,0,0,4
pobres,13,2,4
pobret,2,0,0
podido,3,3,12
podrán,0,2,1
podrás,0,2,8
podría,2,5,9
podéis,0,0,1
podían,7,6,9
poemas,0,0,2
poesía,0,1,4
poetas,0,0,6
polcas,1,0,0
pollos,1,1,0
polvos,1,0,3
pompas,0,0,1
pondrá,0,1,1
pondré,0,0,2
pontón,1,0,0
ponían,0,5,0
porque,16,25,90
portal,2,0,0
portón,0,2,0
posada,0,0,2
poseas,0,0,1
poseía,0,2,2
postas,1,0,0
postes,1,0,0
postré,0,0,2
precio,0,1,3
premio,1,4,0
prenda,0,1,0
prensa,1,0,2
presos,7,2,0
presta,0,2,0
presté,1,0,0
prestó,0,1,1
primer,7,9,15
primos,0,0,3
prisas,1,0,0
privar,0,1,0
probar,1,1,2
pronto,26,60,33
propia,2,24,8
propio,1,26,7
prueba,2,10,1
pudrir,1,0,0
pudría,1,0,0
pueblo,42,24,1
puedan,0,4,1
puedas,0,0,2
pueden,0,9,8
puedes,0,1,9
puente,1,0,1
pueril,0,1,0
puerta,29,42,63
puerto,1,4,1
puesta,0,6,0
puesto,7,8,10
puntas,2,1,0
puntos,2,1,0
pupila,0,1,0
pureza,0,2,0
puñado,3,1,1
página,0,1,3
pájaro,3,1,5
pálida,3,1,1
pálido,3,3,2
pánico,1,0,0
pégame,1,0,0
pésame,0,0,1
pícara,0,1,0
pícaro,1,0,0
pídalo,0,1,0
pòrtes,1,0,0
pólipo,1,0,0
púsose,1,8,0
quedan,1,0,1
quedar,1,4,0
quejan,0,1,0
quejas,2,0,3
quejes,0,0,1
quemar,0,0,1
querer,2,1,2
querrá,1,0,0
querré,2,0,0
quería,25,14,9
quicio,1,1,0
quiera,3,11,2
quiere,3,26,7
quiero,6,8,11
quieto,1,1,0
quilla,1,0,0
quince,1,4,4
quinta,0,0,1
quinto,0,0,1
quirós,0,8,0
quitad,0,0,1
rabiar,1,0,0
rabino,0,0,1
rabosa,11,0,0
racine,0,0,1
ración,1,0,0
rafael,12,0,0
rajmus,0,0,1
ramera,0,2,0
rancho,1,0,0
rancia,0,1,0
rapada,2,0,0
rapiña,2,1,0
raptor,0,0,1
raptos,1,1,0
rareza,0,0,1
rasgar,0,1,0
rasgos,0,2,0
rasgué,0,0,1
rastra,0,1,0
rastro,1,3,3
ratero,1,0,0
raíces,0,0,1
raídas,0,0,1
reacia,1,0,0
reales,1,3,0
realza,0,1,0
rebato,1,0,0
rebela,1,0,0
rebelé,0,0,1
recaer,0,1,0
recato,0,2,0
recelo,0,3,0
recibo,0,1,2
recios,0,1,0
recité,0,0,4
recitó,0,0,15
recién,2,9,0
reclús,0,0,2
recoge,0,0,2
recogí,0,0,1
recreo,0,0,2
rectas,3,0,1
redaño,1,0,0
referí,0,0,3
refrán,0,2,0
regada,0,0,1
regado,0,0,3
regalo,0,2,3
regalé,0,0,2
regaló,0,0,2
regazo,1,1,4
regios,0,3,0
reglas,0,6,1
rehuir,0,1,0
rehusó,0,0,1
relata,0,0,1
relato,0,1,17
releve,0,1,0
relevo,1,0,0
remesa,1,0,0
remita,0,1,0
remoto,1,0,0
renace,0,1,0
renard,0,1,0
rencor,1,0,0
rendía,0,1,0
reparo,0,1,0
repasa,0,1,0
repasó,0,1,0
repito,0,0,2
reposo,0,0,2
repuse,0,0,5
repuso,0,0,13
restos,1,1,0
retaco,5,0,0
retire,0,1,1
retiro,0,1,0
retiré,0,0,1
retiró,1,2,0
retuve,0,0,1
reunan,0,0,1
reunir,0,0,1
reunió,0,0,1
reunía,0,0,1
revela,1,0,1
revele,0,2,1
revelé,0,0,1
reveló,0,0,1
reviva,0,1,0
rezaba,3,2,0
rezado,0,2,0
rezase,1,0,0
reíase,1,0,0
reírme,1,1,0
reírse,0,2,0
ribazo,1,0,0
ribera,0,1,0
rienda,0,1,1
riendo,2,5,2
rieran,1,0,0
rieron,0,0,1
riesgo,1,0,0
rihani,0,0,1
rimada,0,0,1
rimado,0,0,1
rincón,7,3,3
ripoll,0,3,0
ritmos,0,0,1
robado,0,1,0
rodaba,2,0,0
rodean,0,3,0
rodear,1,0,0
roders,2,0,0
rogado,0,0,1
rogase,0,1,0
rojiza,0,1,0
rojizo,0,1,0
roldán,0,0,1
romero,0,1,0
romper,0,4,0
rompes,0,0,1
rompió,3,2,6
rompía,2,0,0
rondar,1,0,0
ronzal,1,0,0
rosada,1,0,0
rostro,5,42,6
rozaba,0,2,0
rozase,1,0,0
roídos,1,1,0
rubens,0,1,0
rubias,0,1,0
rubíes,0,0,2
rudeza,1,2,0
ruedan,0,1,0
ruedas,10,1,0
rufina,4,0,0
rugido,0,4,0
rugían,0,1,0
ruidos,1,1,1
ruinas,0,0,3
ruines,0,1,0
rumbos,0,1,0
ruzafa,1,1,0
ráfaga,1,0,0
rápida,1,5,0
rápido,1,6,0
rígido,1,3,0
rótulo,0,0,1
saalik,0,0,19
saaluk,0,0,27
sabido,5,6,4
sabios,0,2,10
sables,0,2,0
sabrás,0,0,1
sabría,1,2,2
sabéis,0,1,5
sabían,2,6,1
sacaba,4,0,0
sacado,1,1,6
sacará,0,1,0
saciar,0,0,1
sahlan,0,0,3
salado,0,0,1
saldrá,1,2,0
saldré,0,1,1
salgas,0,0,2
salida,7,3,2
salido,6,3,4
saliva,0,1,1
saltar,2,0,0
saltos,1,0,0
salude,0,1,0
saludo,0,5,6
saludó,3,2,3
salvar,5,3,3
salvas,0,0,1
salves,0,0,1
salían,3,4,1
sandía,1,0,2
sangre,21,19,18
santas,0,3,1
santos,2,9,1
saques,0,0,1
saraos,0,1,0
sartén,1,0,11
sassan,0,0,1
sastre,0,0,8
seamos,0,1,0
secado,1,0,0
secase,0,0,1
sedosa,0,0,1
sedoso,1,0,0
segara,1,0,0
seguid,0,1,1
seguir,3,8,4
segura,3,4,6
seguro,5,17,5
seguía,10,7,15
seguís,0,0,3
sellos,0,0,2
selvas,0,1,0
semana,3,4,0
sembró,0,0,1
semeja,0,1,0
sendas,3,0,0
sentar,1,1,3
sentir,7,8,3
sentía,17,12,3
sentís,0,1,1
separa,0,0,1
separé,0,0,2
separó,3,4,1
sepáis,0,1,0
sereno,2,0,0
serios,0,0,1
sermón,0,2,0
servil,0,2,0
servir,1,8,4
servía,5,1,3
serían,2,1,0
sesión,0,0,2
severa,0,2,0
severo,0,1,1
señaló,0,0,1
señora,16,71,42
sibila,0,1,0
siendo,4,5,6
sienes,3,1,0
siente,0,5,0
siento,1,17,2
sierra,4,2,0
sierva,0,1,0
siglos,0,3,7
signos,1,0,0
siguen,1,0,0
sigues,0,1,0
siguió,7,4,18
silbar,3,0,0
sillas,0,2,0
sillón,6,12,0
simple,0,4,3
sintió,11,7,7
sirios,0,0,1
sirvan,0,0,1
sirven,0,1,0
sirvió,1,0,1
siseos,1,0,0
sitios,0,1,0
sitúan,0,0,1
sobaco,0,0,1
sobran,0,2,0
sobras,1,0,1
social,0,1,4
soeces,0,1,0
soirée,1,0,0
soltar,2,0,1
sombra,11,11,4
sonaba,5,1,0
sonará,0,1,0
sondeo,0,1,0
sonido,0,2,1
sonora,0,2,0
sonoro,0,0,1
sonrió,3,6,3
soplar,1,0,0
sorbía,1,0,0
sordos,2,1,0
sostén,0,1,0
sotana,1,10,0
soñaba,1,3,0
soñado,0,1,0
subido,2,2,3
subían,1,0,0
sucede,0,3,0
suceso,2,4,0
sucias,1,1,0
sudaba,1,0,0
suegra,1,0,0
suegro,0,0,3
sueldo,1,0,1
suelen,0,0,1
suelta,0,3,1
suelto,2,0,0
suerte,2,12,22
sueños,0,0,1
sufren,0,1,0
sufres,0,0,1
sufrir,3,4,6
sufrió,0,0,2
sufría,0,1,0
sujeta,0,0,1
sujeto,4,3,1
sultán,0,1,15
sumida,1,0,0
sumido,1,1,1
sumisa,3,1,1
sumiso,0,3,0
sumían,1,0,0
supera,0,0,1
suplir,0,0,1
supone,0,0,1
surcan,0,0,1
surcos,1,0,0
surgen,0,1,0
surgir,3,0,0
surgió,0,2,3
sustos,0,1,0
suárez,0,1,0
sépalo,0,1,0
sésamo,0,0,3
sólida,0,0,1
sólido,1,0,0
súbita,0,1,0
súbito,0,0,3
tabaco,3,2,1
tablas,2,0,0
tamaña,0,1,0
tamaño,1,1,3
tantas,3,12,1
tantos,0,5,2
tapaba,1,0,0
tapete,0,0,1
tapias,2,1,0
tardes,4,0,0
tardos,0,1,0
tarima,0,0,3
tarros,0,0,1
tañían,0,0,1
teatro,5,2,1
tejado,0,1,0
tejido,0,1,0
tembló,0,4,0
temido,0,1,0
templó,0,0,2
temían,2,0,0
tender,0,1,1
tendió,3,2,3
tendrá,1,4,4
tendré,0,2,2
tendía,0,1,0
tendón,0,1,0
tengas,1,1,4
tenido,4,11,11
tentar,1,0,0
tenéis,1,0,2
tenían,11,7,5
tercer,1,0,16
tercio,0,0,5
terror,8,2,9
tersas,0,0,1
tesoro,0,11,4
teulaí,11,0,0
textos,0,0,2
teñido,0,1,0
tibias,2,0,0
tiempo,22,76,36
tienda,2,2,19
tienen,2,11,2
tienes,1,8,17
tiento,0,1,0
tierna,1,3,1
tierno,0,2,1
tierra,28,10,58
tiesos,0,0,1
tigris,0,0,5
timbre,1,4,0
tinaja,0,0,2
tintas,0,0,1
tiraba,4,3,0
tirado,0,1,0
tirano,2,0,0
tirase,1,0,1
tirios,0,1,0
titula,0,1,0
tocaba,2,1,0
tocado,1,0,1
tocará,0,0,2
tocase,0,0,1
toledo,0,1,0
tomaba,3,3,0
tomado,3,3,3
tomaré,0,0,1
tontas,0,1,0
tontos,1,0,0
toques,0,1,0
torció,1,0,1
tornan,1,0,0
torpes,3,0,1
torres,2,0,0
tortas,0,0,2
trabas,0,1,0
traeré,0,1,1
tragos,0,1,0
traigo,0,0,1
trajes,5,2,11
tralla,1,0,0
tramas,0,1,0
trampa,0,0,9
trance,1,0,1
trapos,0,1,1
tratar,1,2,0
tratas,0,0,1
tratos,0,1,1
través,9,3,4
trazar,0,0,1
traían,1,0,0
traída,1,2,0
traído,1,3,4
trenes,1,0,0
trenza,1,0,0
triaca,0,0,1
tribus,1,0,0
triste,13,8,8
trizas,0,1,0
tromba,0,1,0
tronco,0,1,1
tropas,0,2,1
tropel,0,5,0
trozos,1,1,1
trueno,2,0,1
truhán,0,1,0
tráeme,0,0,1
tuerto,0,0,7
tumbas,0,1,2
tumbos,2,0,0
turbar,1,1,0
turbio,1,0,0
turner,0,0,1
tácito,0,1,0
tímida,2,0,0
tímido,2,0,0
tísico,1,0,0
título,0,3,3
túnica,0,0,7
umbral,0,1,1
unidad,0,0,1
unidas,1,0,1
unidos,1,1,2
uniese,1,0,0
unirla,0,1,0
unirse,1,0,0
untaba,1,0,0
uníase,0,1,0
usadas,0,1,1
usando,0,0,1
usarlo,0,0,1
vaciar,0,0,1
vacila,0,1,0
vaciló,1,1,0
vacíos,1,0,0
vagaba,0,1,0
vaivén,1,1,0
valdrá,0,1,0
valdés,0,1,0
valery,0,0,1
valgan,0,1,0
valido,0,1,1
valses,3,0,0
variar,0,1,0
varias,3,9,6
varios,3,5,7
varita,0,0,5
vasija,0,0,7
vasito,0,0,2
veamos,0,0,1
vecina,1,2,0
vecino,3,0,0
vedija,1,0,0
veinte,4,1,10
vejete,4,15,0
velaba,0,0,1
velada,1,1,1
velera,1,0,0
vencer,0,1,0
vendar,0,0,1
vender,2,0,3
vendió,1,0,0
vendrá,0,3,2
vendré,1,0,1
vendée,0,1,0
vendía,1,0,0
veneno,1,0,4
vengan,0,0,1
vengar,0,0,1
venida,1,1,1
venido,2,8,3
ventas,0,1,0
venían,2,3,0
verano,9,4,1
verdad,3,31,22
verdes,0,1,0
verlas,0,0,1
verles,5,0,0
verlos,1,0,4
vernos,1,0,2
versos,0,4,33
verter,0,0,1
vertió,0,0,1
vertía,0,0,1
veréis,0,0,1
vestir,0,1,0
vestía,2,1,0
veíase,0,1,0
viajar,1,0,7
viajes,5,0,3
vibrar,0,1,0
vicios,0,0,1
victor,0,0,1
viejas,3,5,1
viejos,6,3,1
viendo,15,4,5
vienen,3,3,1
vienes,1,0,3
viento,12,4,13
vieran,0,0,1
vieres,0,0,1
vieron,4,5,6
vigile,0,4,0
vileza,0,1,0
virada,1,0,0
virgen,1,1,7
virtud,0,4,2
visita,3,10,2
visité,0,0,1
visitó,1,0,1
visión,0,2,1
vistió,0,0,4
viudez,1,0,0
vivido,0,2,2
vivían,2,1,0
vocear,0,1,0
volaba,1,0,0
volado,0,0,1
volaré,0,0,1
volcán,1,0,0
volver,11,16,11
volvió,11,13,42
volvía,4,4,3
vuelta,3,2,2
vuelto,2,6,3
vuelva,0,3,0
vuelve,2,1,5
vuelvo,0,3,0
vulgar,0,4,0
vulvas,0,0,1
víbora,0,1,0
walace,0,4,0
wardán,0,0,1
wilson,0,0,2
wágner,1,0,0
yemeni,0,0,1
yermos,1,0,0
zadock,0,0,1
zanjas,1,0,0
zarpar,0,0,1
zigzag,0,1,0
zurras,0,1,0
ábrame,0,1,0
áfrica,4,0,0
águila,0,0,2
álgido,0,1,0
ángulo,0,0,5
ánimas,1,0,0
ánimos,0,0,2
árabes,1,0,25
áridas,1,0,0
áspera,1,0,0
áspero,0,1,0
ávidas,0,0,1
épocas,0,4,0
éramos,2,1,0
éxitos,1,0,0
íbamos,2,0,0
ídolos,0,0,1
ímpetu,0,1,0
índice,0,0,1
íntima,0,0,1
óigame,0,1,0
óperas,1,0,0
óptica,0,1,0
óptico,0,1,0
óptimo,0,0,2
órgano,0,1,0
última,8,8,7
último,12,10,11
únicas,1,2,0
únicos,0,1,0
útiles,1,2,1
